,Freq,Ia,Ib,Ic,PF,UpdateTime,Va,Vb,Vc,kPt,kQt,kSt,kVARh_Q1,kVARh_Q2,kVARh_Q3,kVARh_Q4,kVAh+,kVAh-,kWh+,kWh-,kWh_abs,kWh_net,θIA,θIB,θIC,θVA,θVB,θVC
10,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.66,2022-09-02 00:05:55,6815.0,6688.0,6818.0,32.0,-36.0,50.0,248.0,0.0,0.0,211976.0,417930.0,4.0,311272.0,0.0,311272.0,311270.0,324.46,64.95,188.03,0.0,120.57000000000001,240.46
11,60.0,2.4000000000000004,2.0,2.8000000000000003,0.63,2022-09-02 00:06:16,6815.0,6694.0,6822.0,30.0,-36.0,48.0,248.0,0.0,0.0,211976.0,417930.0,4.0,311272.0,0.0,311272.0,311270.0,323.97,62.76,187.69,0.0,120.48,240.13
12,59.900000000000006,2.4000000000000004,2.0,3.0,0.65,2022-09-02 00:07:01,6804.0,6684.0,6809.0,32.0,-36.0,50.0,248.0,0.0,0.0,211976.0,417932.0,4.0,311272.0,0.0,311274.0,311270.0,326.88,63.01,189.56,0.0,120.74000000000001,240.63
13,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.65,2022-09-02 00:07:21,6810.0,6688.0,6814.0,34.0,-34.0,50.0,248.0,0.0,0.0,211976.0,417932.0,4.0,311272.0,0.0,311274.0,311270.0,326.88,65.03,192.06,0.0,120.65,240.72
14,60.0,2.4000000000000004,2.0,3.0,0.66,2022-09-02 00:08:06,6813.0,6689.0,6815.0,34.0,-34.0,50.0,248.0,0.0,0.0,211976.0,417932.0,4.0,311272.0,0.0,311274.0,311270.0,328.67,64.86,191.73000000000002,0.0,120.48,240.38
15,60.0,2.4000000000000004,2.0,2.8000000000000003,0.6900000000000001,2022-09-02 00:08:27,6817.0,6697.0,6821.0,36.0,-34.0,52.0,248.0,0.0,0.0,211976.0,417932.0,4.0,311272.0,0.0,311274.0,311270.0,327.99,70.37,191.56,0.0,120.57000000000001,240.21
16,60.0,2.6,2.0,2.8000000000000003,0.68,2022-09-02 00:09:12,6817.0,6694.0,6822.0,36.0,-36.0,52.0,248.0,0.0,0.0,211978.0,417934.0,4.0,311274.0,0.0,311274.0,311272.0,326.3,66.95,191.73000000000002,0.0,120.57000000000001,240.38
17,59.900000000000006,2.6,2.0,2.8000000000000003,0.6900000000000001,2022-09-02 00:09:32,6812.0,6690.0,6817.0,36.0,-36.0,52.0,248.0,0.0,0.0,211978.0,417934.0,4.0,311274.0,0.0,311274.0,311272.0,327.38,68.77,191.73000000000002,0.0,120.48,240.38
18,59.900000000000006,2.6,2.0,2.8000000000000003,0.68,2022-09-02 00:10:17,6812.0,6696.0,6817.0,36.0,-34.0,52.0,248.0,0.0,0.0,211978.0,417934.0,4.0,311274.0,0.0,311276.0,311272.0,327.99,70.54,192.06,0.0,120.74000000000001,240.72
19,59.900000000000006,2.4000000000000004,2.0,3.0,0.68,2022-09-02 00:10:38,6813.0,6691.0,6822.0,36.0,-34.0,52.0,248.0,0.0,0.0,211978.0,417934.0,4.0,311274.0,0.0,311276.0,311272.0,326.3,70.54,191.98000000000002,0.0,120.74000000000001,240.63
20,60.0,2.2,2.0,2.8000000000000003,0.67,2022-09-02 00:11:23,6812.0,6691.0,6823.0,34.0,-34.0,50.0,248.0,0.0,0.0,211978.0,417936.0,4.0,311274.0,0.0,311276.0,311272.0,327.52,65.03,191.73000000000002,0.0,120.65,240.38
21,60.0,2.2,2.0,3.0,0.67,2022-09-02 00:11:43,6811.0,6689.0,6821.0,34.0,-34.0,50.0,248.0,0.0,0.0,211978.0,417936.0,4.0,311274.0,0.0,311276.0,311272.0,327.52,63.51,191.81,0.0,120.48,240.46
22,60.0,2.2,2.0,3.0,0.67,2022-09-02 00:12:28,6815.0,6691.0,6819.0,34.0,-34.0,50.0,248.0,0.0,0.0,211980.0,417936.0,4.0,311274.0,0.0,311276.0,311274.0,327.52,64.95,190.53,0.0,120.57000000000001,240.3
23,59.900000000000006,2.2,2.2,3.0,0.66,2022-09-02 00:12:49,6809.0,6691.0,6819.0,34.0,-34.0,50.0,248.0,0.0,0.0,211980.0,417936.0,4.0,311276.0,0.0,311276.0,311274.0,328.67,63.59,191.9,0.0,120.57000000000001,240.55
24,59.900000000000006,2.2,2.0,2.8000000000000003,0.64,2022-09-02 00:13:34,6807.0,6691.0,6816.0,32.0,-34.0,50.0,248.0,0.0,0.0,211980.0,417936.0,4.0,311276.0,0.0,311278.0,311274.0,327.52,62.93,190.75,0.0,120.65,240.72
25,59.900000000000006,2.2,2.0,2.8000000000000003,0.65,2022-09-02 00:13:54,6809.0,6691.0,6816.0,32.0,-36.0,50.0,248.0,0.0,0.0,211980.0,417938.0,4.0,311276.0,0.0,311278.0,311274.0,327.52,61.7,189.56,0.0,120.74000000000001,240.63
26,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:14:39,6806.0,6686.0,6812.0,34.0,-34.0,50.0,248.0,0.0,0.0,211980.0,417938.0,4.0,311276.0,0.0,311278.0,311274.0,328.67,62.84,191.9,0.0,120.57000000000001,240.55
27,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:15:00,6806.0,6687.0,6813.0,34.0,-34.0,50.0,248.0,0.0,0.0,211980.0,417938.0,4.0,311276.0,0.0,311278.0,311274.0,326.88,64.34,191.9,0.0,120.65,240.55
28,60.0,2.2,2.0,3.0,0.66,2022-09-02 00:15:45,6809.0,6690.0,6813.0,34.0,-36.0,50.0,248.0,0.0,0.0,211982.0,417938.0,4.0,311276.0,0.0,311278.0,311276.0,326.88,61.61,190.70000000000002,0.0,120.65,240.46
29,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:16:05,6807.0,6689.0,6811.0,34.0,-34.0,50.0,248.0,0.0,0.0,211982.0,417940.0,4.0,311278.0,0.0,311278.0,311276.0,328.67,65.12,190.87,0.0,120.74000000000001,240.63
30,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:16:50,6807.0,6692.0,6810.0,34.0,-36.0,50.0,248.0,0.0,0.0,211982.0,417940.0,4.0,311278.0,0.0,311280.0,311276.0,325.71,63.59,191.9,0.0,120.57000000000001,240.55
31,60.0,2.4000000000000004,2.0,2.8000000000000003,0.65,2022-09-02 00:17:11,6806.0,6691.0,6811.0,32.0,-34.0,50.0,248.0,0.0,0.0,211982.0,417940.0,4.0,311278.0,0.0,311280.0,311276.0,325.71,67.04,190.18,0.0,120.65,240.38
32,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.65,2022-09-02 00:17:56,6804.0,6687.0,6808.0,32.0,-34.0,50.0,248.0,0.0,0.0,211982.0,417940.0,4.0,311278.0,0.0,311280.0,311276.0,325.71,65.12,191.99,0.0,120.74000000000001,240.8
33,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:18:16,6804.0,6687.0,6808.0,34.0,-34.0,50.0,248.0,0.0,0.0,211982.0,417940.0,4.0,311278.0,0.0,311280.0,311276.0,325.71,67.12,191.9,0.0,120.74000000000001,240.72
34,60.0,2.4000000000000004,2.2,2.8000000000000003,0.65,2022-09-02 00:19:01,6837.0,6718.0,6847.0,32.0,-34.0,50.0,248.0,0.0,0.0,211984.0,417942.0,4.0,311278.0,0.0,311280.0,311278.0,323.97,63.59,190.41,0.0,120.57000000000001,240.38
35,60.0,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:19:22,6839.0,6721.0,6846.0,34.0,-36.0,50.0,248.0,0.0,0.0,211984.0,417942.0,4.0,311278.0,0.0,311280.0,311278.0,325.71,66.95,190.33,0.0,120.57000000000001,240.3
36,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.63,2022-09-02 00:20:07,6838.0,6718.0,6843.0,32.0,-34.0,50.0,248.0,0.0,0.0,211984.0,417942.0,4.0,311280.0,0.0,311280.0,311278.0,324.46,65.12,191.9,0.0,120.74000000000001,240.72
37,60.0,2.2,2.0,2.8000000000000003,0.6900000000000001,2022-09-02 00:20:27,6844.0,6722.0,6847.0,34.0,-36.0,50.0,248.0,0.0,0.0,211984.0,417942.0,4.0,311280.0,0.0,311282.0,311278.0,325.71,65.56,191.73000000000002,0.0,120.57000000000001,240.38
38,60.0,2.2,2.2,2.8000000000000003,0.68,2022-09-02 00:21:12,6843.0,6726.0,6849.0,34.0,-34.0,50.0,248.0,0.0,0.0,211984.0,417944.0,4.0,311280.0,0.0,311282.0,311278.0,322.69,65.47,192.72,0.0,120.48,240.21
39,60.0,2.2,2.2,2.8000000000000003,0.65,2022-09-02 00:21:33,6830.0,6709.0,6831.0,32.0,-34.0,50.0,248.0,0.0,0.0,211984.0,417944.0,4.0,311280.0,0.0,311282.0,311278.0,324.46,65.56,191.4,0.0,120.4,240.04
40,60.0,2.2,2.2,2.8000000000000003,0.65,2022-09-02 00:22:18,6821.0,6698.0,6824.0,32.0,-36.0,50.0,248.0,0.0,0.0,211986.0,417944.0,4.0,311280.0,0.0,311282.0,311278.0,321.34000000000003,64.26,192.78,0.0,120.57000000000001,240.38
41,59.900000000000006,2.2,2.2,2.8000000000000003,0.67,2022-09-02 00:22:38,6812.0,6689.0,6815.0,32.0,-34.0,48.0,248.0,0.0,0.0,211986.0,417944.0,4.0,311280.0,0.0,311282.0,311280.0,323.13,64.43,193.03,0.0,120.74000000000001,240.63
42,59.900000000000006,2.2,2.2,2.8000000000000003,0.67,2022-09-02 00:23:24,6816.0,6690.0,6816.0,34.0,-34.0,50.0,248.0,0.0,0.0,211986.0,417946.0,4.0,311282.0,0.0,311282.0,311280.0,323.13,67.61,192.95000000000002,0.0,120.74000000000001,240.55
43,59.900000000000006,2.2,2.2,2.8000000000000003,0.67,2022-09-02 00:23:44,6824.0,6696.0,6824.0,34.0,-34.0,50.0,248.0,0.0,0.0,211986.0,417946.0,4.0,311282.0,0.0,311282.0,311280.0,324.46,67.61,194.28,0.0,120.74000000000001,240.55
44,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.71,2022-09-02 00:24:29,6820.0,6692.0,6822.0,36.0,-34.0,50.0,248.0,0.0,0.0,211986.0,417946.0,4.0,311282.0,0.0,311284.0,311280.0,323.97,70.93,195.55,0.0,120.57000000000001,240.55
45,59.900000000000006,2.2,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:24:49,6820.0,6694.0,6822.0,36.0,-36.0,52.0,248.0,0.0,0.0,211986.0,417946.0,4.0,311282.0,0.0,311284.0,311280.0,322.69,67.87,195.63,0.0,120.57000000000001,240.63
46,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.68,2022-09-02 00:25:34,6809.0,6683.0,6810.0,34.0,-34.0,50.0,248.0,0.0,0.0,211988.0,417948.0,4.0,311282.0,0.0,311284.0,311280.0,323.97,69.48,194.44,0.0,120.82000000000001,240.72
47,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:25:55,6813.0,6685.0,6814.0,36.0,-34.0,52.0,248.0,0.0,0.0,211988.0,417948.0,4.0,311282.0,0.0,311284.0,311282.0,323.97,71.10000000000001,196.91,0.0,120.74000000000001,240.63
48,60.0,2.4000000000000004,2.0,2.8000000000000003,0.66,2022-09-02 00:26:40,6811.0,6686.0,6814.0,32.0,-34.0,50.0,248.0,0.0,0.0,211988.0,417948.0,4.0,311284.0,0.0,311284.0,311282.0,322.69,66.95,191.48000000000002,0.0,120.57000000000001,240.3
49,60.0,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:27:00,6808.0,6683.0,6812.0,34.0,-34.0,50.0,248.0,0.0,0.0,211988.0,417948.0,4.0,311284.0,0.0,311284.0,311282.0,323.97,67.04,191.65,0.0,120.65,240.46
50,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.6900000000000001,2022-09-02 00:27:45,6805.0,6680.0,6808.0,32.0,-34.0,50.0,248.0,0.0,0.0,211988.0,417948.0,4.0,311284.0,0.0,311286.0,311282.0,324.46,67.12,193.11,0.0,120.74000000000001,240.72
51,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:28:06,6809.0,6683.0,6812.0,34.0,-34.0,50.0,248.0,0.0,0.0,211988.0,417950.0,4.0,311284.0,0.0,311286.0,311282.0,323.97,69.03,192.95000000000002,0.0,120.74000000000001,240.72
52,60.0,2.4000000000000004,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:28:51,6816.0,6690.0,6818.0,34.0,-34.0,50.0,248.0,0.0,0.0,211988.0,417950.0,4.0,311284.0,0.0,311286.0,311282.0,322.69,69.23,194.19,0.0,120.48,240.38
53,60.0,2.4000000000000004,2.2,2.8000000000000003,0.67,2022-09-02 00:29:11,6818.0,6693.0,6818.0,34.0,-34.0,50.0,248.0,0.0,0.0,211990.0,417950.0,4.0,311284.0,0.0,311286.0,311282.0,322.69,67.35,193.94,0.0,120.48,240.21
54,60.0,2.4000000000000004,2.2,2.8000000000000003,0.68,2022-09-02 00:29:56,6808.0,6682.0,6811.0,36.0,-34.0,50.0,248.0,0.0,0.0,211990.0,417950.0,4.0,311284.0,0.0,311286.0,311284.0,323.97,69.23,195.29,0.0,120.57000000000001,240.3
55,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.72,2022-09-02 00:30:17,6805.0,6681.0,6808.0,36.0,-34.0,50.0,248.0,0.0,0.0,211990.0,417952.0,4.0,311286.0,0.0,311286.0,311284.0,323.53000000000003,72.64,195.55,0.0,120.82000000000001,240.55
56,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:31:02,6811.0,6690.0,6816.0,36.0,-34.0,50.0,248.0,0.0,0.0,211990.0,417952.0,4.0,311286.0,0.0,311288.0,311284.0,323.53000000000003,70.92,195.8,0.0,120.82000000000001,240.8
57,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:31:22,6809.0,6688.0,6813.0,36.0,-34.0,50.0,248.0,0.0,0.0,211990.0,417952.0,4.0,311286.0,0.0,311288.0,311284.0,325.17,72.56,192.95000000000002,0.0,120.74000000000001,240.55
58,60.0,2.6,2.2,2.8000000000000003,0.71,2022-09-02 00:32:08,6804.0,6684.0,6810.0,36.0,-34.0,52.0,248.0,0.0,0.0,211990.0,417952.0,4.0,311286.0,0.0,311288.0,311284.0,323.53000000000003,72.3,194.02,0.0,120.48,240.3
59,60.0,2.4000000000000004,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:32:28,6810.0,6691.0,6816.0,36.0,-34.0,52.0,248.0,0.0,0.0,211992.0,417952.0,4.0,311286.0,0.0,311288.0,311284.0,323.53000000000003,73.85000000000001,194.02,0.0,120.48,240.3
60,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:33:13,6802.0,6686.0,6809.0,34.0,-34.0,50.0,248.0,0.0,0.0,211992.0,417954.0,4.0,311286.0,0.0,311288.0,311286.0,323.97,70.75,192.78,0.0,120.65,240.38
61,59.800000000000004,2.4000000000000004,2.2,2.8000000000000003,0.71,2022-09-02 00:33:33,6799.0,6682.0,6805.0,36.0,-34.0,52.0,248.0,0.0,0.0,211992.0,417954.0,4.0,311288.0,0.0,311288.0,311286.0,325.17,74.35000000000001,194.70000000000002,0.0,120.99000000000001,240.97
62,60.0,2.4000000000000004,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:34:18,6814.0,6694.0,6818.0,36.0,-34.0,52.0,248.0,0.0,0.0,211992.0,417954.0,4.0,311288.0,0.0,311290.0,311286.0,322.3,72.3,195.29,0.0,120.48,240.3
63,60.0,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:34:39,6807.0,6686.0,6808.0,36.0,-36.0,50.0,248.0,0.0,0.0,211992.0,417954.0,4.0,311288.0,0.0,311290.0,311286.0,325.17,72.3,194.02,0.0,120.48,240.21
64,60.0,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:35:24,6804.0,6682.0,6806.0,36.0,-36.0,50.0,248.0,0.0,0.0,211992.0,417956.0,4.0,311288.0,0.0,311290.0,311286.0,322.3,69.23,194.02,0.0,120.57000000000001,240.3
65,60.0,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:35:44,6833.0,6710.0,6835.0,36.0,-34.0,52.0,248.0,0.0,0.0,211992.0,417956.0,4.0,311288.0,0.0,311290.0,311286.0,325.17,69.23,194.02,0.0,120.57000000000001,240.3
66,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:36:29,6833.0,6706.0,6831.0,36.0,-34.0,52.0,248.0,0.0,0.0,211994.0,417956.0,4.0,311288.0,0.0,311290.0,311288.0,326.88,70.75,192.97,0.0,120.65,240.46
67,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.72,2022-09-02 00:36:50,6831.0,6709.0,6832.0,36.0,-34.0,52.0,248.0,0.0,0.0,211994.0,417956.0,4.0,311290.0,0.0,311290.0,311288.0,326.88,72.64,195.63,0.0,120.82000000000001,240.63
68,60.0,2.6,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:37:35,6771.0,6648.0,6773.0,36.0,-34.0,52.0,248.0,0.0,0.0,211994.0,417958.0,4.0,311290.0,0.0,311292.0,311288.0,324.68,72.2,191.48000000000002,0.0,120.57000000000001,240.3
69,60.0,2.6,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:37:55,6768.0,6645.0,6769.0,36.0,-34.0,52.0,248.0,0.0,0.0,211994.0,417958.0,4.0,311290.0,0.0,311292.0,311288.0,323.53000000000003,73.85000000000001,192.89000000000001,0.0,120.48,240.38
70,59.800000000000004,2.4000000000000004,2.2,2.8000000000000003,0.68,2022-09-02 00:38:40,6735.0,6613.0,6738.0,34.0,-34.0,50.0,248.0,0.0,0.0,211994.0,417958.0,4.0,311290.0,0.0,311292.0,311288.0,323.53000000000003,72.54,191.99,0.0,120.9,240.8
71,59.800000000000004,2.4000000000000004,2.0,2.8000000000000003,0.68,2022-09-02 00:39:01,6737.0,6613.0,6740.0,34.0,-34.0,50.0,248.0,0.0,0.0,211994.0,417958.0,4.0,311290.0,0.0,311292.0,311288.0,323.53000000000003,70.54,190.75,0.0,120.74000000000001,240.72
72,60.0,2.4000000000000004,2.0,2.8000000000000003,0.66,2022-09-02 00:39:46,6745.0,6620.0,6748.0,34.0,-36.0,50.0,248.0,0.0,0.0,211996.0,417960.0,4.0,311290.0,0.0,311292.0,311290.0,323.53000000000003,68.36,188.95000000000002,0.0,120.48,240.3
73,60.0,2.6,2.0,2.8000000000000003,0.66,2022-09-02 00:40:06,6742.0,6617.0,6745.0,34.0,-36.0,50.0,248.0,0.0,0.0,211996.0,417960.0,4.0,311292.0,0.0,311292.0,311290.0,323.53000000000003,68.27,188.79,0.0,120.4,240.13
74,60.0,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:40:51,6751.0,6628.0,6761.0,32.0,-34.0,48.0,248.0,0.0,0.0,211996.0,417960.0,4.0,311292.0,0.0,311294.0,311290.0,323.97,66.95,188.95000000000002,0.0,120.57000000000001,240.3
75,60.0,2.4000000000000004,2.0,2.8000000000000003,0.66,2022-09-02 00:41:12,6738.0,6617.0,6741.0,32.0,-36.0,50.0,248.0,0.0,0.0,211996.0,417960.0,4.0,311292.0,0.0,311294.0,311290.0,323.97,66.4,189.04,0.0,120.57000000000001,240.38
76,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.66,2022-09-02 00:41:57,6733.0,6609.0,6735.0,32.0,-34.0,50.0,248.0,0.0,0.0,211996.0,417962.0,4.0,311292.0,0.0,311294.0,311290.0,323.97,68.53,189.21,0.0,120.65,240.55
77,60.0,2.4000000000000004,2.0,2.8000000000000003,0.65,2022-09-02 00:42:17,6743.0,6619.0,6744.0,32.0,-36.0,50.0,248.0,0.0,0.0,211996.0,417962.0,4.0,311292.0,0.0,311294.0,311290.0,323.97,66.95,189.12,0.0,120.57000000000001,240.46
78,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.65,2022-09-02 00:43:03,6752.0,6631.0,6754.0,32.0,-36.0,50.0,248.0,0.0,0.0,211998.0,417962.0,4.0,311292.0,0.0,311294.0,311292.0,323.97,65.12,189.29,0.0,120.74000000000001,240.55
79,59.900000000000006,2.4000000000000004,2.0,2.8000000000000003,0.67,2022-09-02 00:43:23,6736.0,6614.0,6737.0,34.0,-34.0,50.0,248.0,0.0,0.0,211998.0,417962.0,4.0,311292.0,0.0,311294.0,311292.0,325.17,68.61,190.61,0.0,120.74000000000001,240.8
80,59.800000000000004,2.4000000000000004,2.0,2.8000000000000003,0.7000000000000001,2022-09-02 00:44:10,6738.0,6611.0,6734.0,34.0,-34.0,50.0,248.0,0.0,0.0,211998.0,417962.0,4.0,311294.0,0.0,311296.0,311292.0,324.68,70.63,192.16,0.0,120.82000000000001,240.97
81,60.0,2.4000000000000004,2.0,2.8000000000000003,0.68,2022-09-02 00:45:11,6732.0,6611.0,6733.0,34.0,-34.0,50.0,248.0,0.0,0.0,211998.0,417964.0,4.0,311294.0,0.0,311296.0,311292.0,323.53000000000003,72.2,190.02,0.0,120.57000000000001,240.21
82,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:45:34,6728.0,6606.0,6730.0,34.0,-32.0,50.0,248.0,0.0,0.0,211998.0,417964.0,4.0,311294.0,0.0,311296.0,311292.0,323.53000000000003,70.37,191.47,0.0,120.57000000000001,240.46
83,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:46:19,6722.0,6599.0,6725.0,34.0,-34.0,50.0,248.0,0.0,0.0,212000.0,417964.0,4.0,311294.0,0.0,311296.0,311294.0,325.17,70.54,190.44,0.0,120.74000000000001,240.63
84,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.67,2022-09-02 00:46:39,6740.0,6616.0,6742.0,34.0,-34.0,50.0,248.0,0.0,0.0,212000.0,417966.0,4.0,311294.0,0.0,311296.0,311294.0,322.69,69.11,193.03,0.0,120.82000000000001,240.63
85,60.0,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:47:25,6735.0,6610.0,6735.0,34.0,-34.0,50.0,248.0,0.0,0.0,212000.0,417966.0,4.0,311296.0,0.0,311296.0,311294.0,323.97,70.67,192.69,0.0,120.57000000000001,240.3
86,60.0,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:47:45,6737.0,6612.0,6738.0,34.0,-34.0,50.0,248.0,0.0,0.0,212000.0,417966.0,4.0,311296.0,0.0,311298.0,311294.0,323.97,70.37,192.61,0.0,120.57000000000001,240.21
87,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-02 00:48:30,6726.0,6602.0,6725.0,34.0,-34.0,50.0,248.0,0.0,0.0,212000.0,417966.0,4.0,311296.0,0.0,311298.0,311294.0,322.3,69.19,193.28,0.0,120.9,240.89000000000001
88,59.800000000000004,2.4000000000000004,2.2,2.8000000000000003,0.68,2022-09-02 00:48:50,6729.0,6608.0,6730.0,34.0,-34.0,50.0,248.0,0.0,0.0,212000.0,417966.0,4.0,311296.0,0.0,311298.0,311294.0,322.3,70.71000000000001,193.37,0.0,120.9,240.97
89,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.7000000000000001,2022-09-02 00:49:36,6738.0,6616.0,6740.0,34.0,-34.0,50.0,248.0,0.0,0.0,212002.0,417968.0,4.0,311296.0,0.0,311298.0,311294.0,323.97,68.94,193.03,0.0,120.65,240.63
90,59.900000000000006,2.2,2.2,2.8000000000000003,0.66,2022-09-02 00:50:38,6738.0,6618.0,6739.0,32.0,-34.0,48.0,248.0,0.0,0.0,212002.0,417968.0,4.0,311298.0,0.0,311298.0,311296.0,323.13,66.95,192.78,0.0,120.57000000000001,240.38
91,59.900000000000006,2.2,2.2,2.8000000000000003,0.68,2022-09-02 00:51:01,6723.0,6605.0,6727.0,32.0,-34.0,48.0,248.0,0.0,0.0,212002.0,417968.0,4.0,311298.0,0.0,311300.0,311296.0,324.46,67.12,191.82,0.0,120.74000000000001,240.63
